epoch 1: f[0.88551787 0.06637837] = 4.123151656979591
epoch 2: f[0.04077734 0.99414323] = 1.3231840246591346
epoch 3: f[0.04077734 0.99414323] = 1.3231840246591346
epoch 4: f[0.00437784 0.9653633 ] = 1.1716066307345017
epoch 5: f[1.77933805e-04 1.00255434e+00] = 1.006409377870753
epoch 6: f[1.77933805e-04 1.00255434e+00] = 1.006409377870753
epoch 7: f[0.007101   0.99531813] = 1.0049868038450427
epoch 8: f[0.007101   0.99531813] = 1.0049868038450427
epoch 9: f[-0.00644498  0.99708549] = 1.004095803116563
epoch 10: f[-0.00644498  0.99708549] = 1.004095803116563
epoch 11: f[0.0030288  0.99737386] = 0.9979358510105598
epoch 12: f[-0.00174798  0.99478119] = 0.9955714673155001
epoch 13: f[-0.00174798  0.99478119] = 0.9955714673155001
epoch 14: f[0.00172121 0.99518419] = 0.9955568905813621
epoch 15: f[0.00172121 0.99518419] = 0.9955568905813621
epoch 16: f[-9.30300237e-05  9.94976281e-01] = 0.9949608358209865
epoch 17: f[-9.30300237e-05  9.94976281e-01] = 0.9949608358209865
epoch 18: f[-9.30300237e-05  9.94976281e-01] = 0.9949608358209865
epoch 19: f[-9.30300237e-05  9.94976281e-01] = 0.9949608358209865
epoch 20: f[-9.30300237e-05  9.94976281e-01] = 0.9949608358209865
epoch 21: f[-9.30300237e-05  9.94976281e-01] = 0.9949608358209865
epoch 22: f[-9.30300237e-05  9.94976281e-01] = 0.9949608358209865
epoch 23: f[-9.30300237e-05  9.94976281e-01] = 0.9949608358209865
epoch 24: f[-9.30300237e-05  9.94976281e-01] = 0.9949608358209865
epoch 25: f[-9.13958485e-05  9.94960461e-01] = 0.9949607149616355
epoch 26: f[-9.13958485e-05  9.94960461e-01] = 0.9949607149616355
epoch 27: f[-9.13958485e-05  9.94960461e-01] = 0.9949607149616355
epoch 28: f[-9.13958485e-05  9.94960461e-01] = 0.9949607149616355
epoch 29: f[-9.13958485e-05  9.94960461e-01] = 0.9949607149616355
epoch 30: f[-9.13958485e-05  9.94960461e-01] = 0.9949607149616355
epoch 31: f[-9.06729961e-05  9.94970205e-01] = 0.9949607147250177
epoch 32: f[-9.12983856e-05  9.94962999e-01] = 0.9949607145411505
epoch 33: f[-9.03317579e-05  9.94960175e-01] = 0.9949606764066488
epoch 34: f[-9.03317579e-05  9.94960175e-01] = 0.9949606764066488
epoch 35: f[-9.03317579e-05  9.94960175e-01] = 0.9949606764066488
epoch 36: f[-9.03317579e-05  9.94960175e-01] = 0.9949606764066488
epoch 37: f[-9.03317579e-05  9.94960175e-01] = 0.9949606764066488
epoch 38: f[-9.03317579e-05  9.94960175e-01] = 0.9949606764066488
epoch 39: f[-9.08251001e-05 -3.24396041e-02] = 0.2080570288844008
epoch 40: f[-9.08251001e-05 -3.24396041e-02] = 0.2080570288844008
epoch 41: f[-9.12013614e-05  2.71508878e-02] = 0.14589793422022268
epoch 42: f[-9.12013614e-05  2.71508878e-02] = 0.14589793422022268
epoch 43: f[-9.12013614e-05  2.71508878e-02] = 0.14589793422022268
epoch 44: f[-9.12013614e-05  2.71508878e-02] = 0.14589793422022268
epoch 45: f[-9.12013614e-05  2.71508878e-02] = 0.14589793422022268
epoch 46: f[-9.03317579e-05  8.09139556e-03] = 0.01298770083499079
epoch 47: f[-9.03317579e-05  8.09139556e-03] = 0.01298770083499079
epoch 48: f[-9.03317579e-05  8.09139556e-03] = 0.01298770083499079
epoch 49: f[-9.03317579e-05  8.09139556e-03] = 0.01298770083499079
epoch 50: f[-9.02615438e-05 -1.08974542e-04] = 3.9723247198253375e-06
epoch 51: f[-9.02615438e-05 -1.08974542e-04] = 3.9723247198253375e-06
epoch 52: f[-9.09848715e-05 -1.32405258e-05] = 1.6771190516351453e-06
epoch 53: f[-9.09848715e-05 -1.32405258e-05] = 1.6771190516351453e-06
epoch 54: f[-9.09848715e-05 -1.32405258e-05] = 1.6771190516351453e-06
epoch 55: f[-9.09848715e-05 -1.32405258e-05] = 1.6771190516351453e-06
epoch 56: f[-9.09848715e-05 -1.32405258e-05] = 1.6771190516351453e-06
epoch 57: f[-9.09848715e-05 -1.32405258e-05] = 1.6771190516351453e-06
epoch 58: f[-9.09848715e-05 -1.32405258e-05] = 1.6771190516351453e-06
epoch 59: f[-9.09848715e-05 -1.32405258e-05] = 1.6771190516351453e-06
epoch 60: f[-9.09848715e-05 -1.32405258e-05] = 1.6771190516351453e-06
epoch 61: f[-9.09572912e-05 -4.18385135e-06] = 1.6448158710602456e-06
epoch 62: f[-9.09572912e-05 -4.18385135e-06] = 1.6448158710602456e-06
epoch 63: f[-9.09572912e-05 -4.18385135e-06] = 1.6448158710602456e-06
epoch 64: f[-9.09649214e-05 -6.49062407e-07] = 1.6417020631820378e-06
epoch 65: f[-9.09649214e-05 -6.49062407e-07] = 1.6417020631820378e-06
epoch 66: f[-9.09649214e-05 -6.49062407e-07] = 1.6417020631820378e-06
epoch 67: f[-9.02640391e-05 -8.16156541e-06] = 1.6296338145593836e-06
epoch 68: f[-9.01411240e-05 -6.92176129e-06] = 1.6215245572936965e-06
epoch 69: f[-9.00747930e-05 -9.59239062e-07] = 1.6098304271849884e-06
epoch 70: f[-9.00747930e-05 -9.59239062e-07] = 1.6098304271849884e-06
epoch 71: f[-9.00747930e-05 -9.59239062e-07] = 1.6098304271849884e-06
epoch 72: f[-9.00747930e-05 -9.59239062e-07] = 1.6098304271849884e-06
epoch 73: f[-9.00747930e-05 -9.59239062e-07] = 1.6098304271849884e-06
epoch 74: f[-9.00747930e-05 -9.59239062e-07] = 1.6098304271849884e-06
epoch 75: f[-8.99396257e-05 -5.94580307e-07] = 1.6048907269805568e-06
epoch 76: f[-8.99396257e-05 -5.94580307e-07] = 1.6048907269805568e-06
epoch 77: f[-8.99396257e-05 -5.94580307e-07] = 1.6048907269805568e-06
epoch 78: f[-8.99396257e-05 -5.94580307e-07] = 1.6048907269805568e-06
epoch 79: f[-8.99396257e-05 -5.94580307e-07] = 1.6048907269805568e-06
epoch 80: f[-8.99207815e-05 -9.66027333e-07] = 1.6043333204152077e-06
epoch 81: f[-8.99207815e-05 -9.66027333e-07] = 1.6043333204152077e-06
epoch 82: f[-8.99207815e-05 -9.66027333e-07] = 1.6043333204152077e-06
epoch 83: f[-8.99207815e-05 -9.66027333e-07] = 1.6043333204152077e-06
epoch 84: f[-8.99207815e-05 -9.66027333e-07] = 1.6043333204152077e-06
epoch 85: f[-8.99150649e-05 -3.37491052e-07] = 1.603966818919389e-06
epoch 86: f[-8.99118649e-05 -5.83991100e-07] = 1.6038977186383363e-06
epoch 87: f[-8.99118649e-05 -5.83991100e-07] = 1.6038977186383363e-06
epoch 88: f[-8.99118649e-05 -5.83991100e-07] = 1.6038977186383363e-06
epoch 89: f[-8.99117027e-05 -5.01066461e-07] = 1.6038740824342312e-06
epoch 90: f[-8.99117027e-05 -5.01066461e-07] = 1.6038740824342312e-06
epoch 91: f[-8.99084727e-05 -5.00912354e-07] = 1.6037588181916362e-06
epoch 92: f[-8.99084727e-05 -5.00912354e-07] = 1.6037588181916362e-06
epoch 93: f[-8.99084727e-05 -5.00912354e-07] = 1.6037588181916362e-06
epoch 94: f[-8.99084727e-05 -5.00912354e-07] = 1.6037588181916362e-06
epoch 95: f[-8.99084727e-05 -5.00912354e-07] = 1.6037588181916362e-06
epoch 96: f[-8.99084727e-05 -5.00912354e-07] = 1.6037588181916362e-06
epoch 97: f[-8.99056645e-05 -4.96261372e-07] = 1.6036577221711923e-06
epoch 98: f[-8.99056645e-05 -4.96261372e-07] = 1.6036577221711923e-06
epoch 99: f[-8.99049182e-05 -4.87010826e-07] = 1.6036292933563345e-06
epoch 100: f[-8.99044156e-05 -4.94876234e-07] = 1.6036128940299932e-06
